ApplNo#ProductNo#Form#Strength#ReferenceDrug#DrugName#ActiveIngredient#ReferenceStandard#MarketingStatusID#TECode#MarketingStatusDescription
203849#5#TABLET, EXTENDED RELEASE;ORAL#200MG#0#MORPHINE SULFATE#MORPHINE SULFATE#0.0#1#AB#Prescription
203851#1#INJECTABLE;INJECTION#1,000 UNITS/ML#0#HEPARIN SODIUM#HEPARIN SODIUM#0.0#1#AP#Prescription
203851#2#INJECTABLE;INJECTION#5,000 UNITS/ML#0#HEPARIN SODIUM#HEPARIN SODIUM#0.0#1#AP#Prescription
203851#3#INJECTABLE;INJECTION#10,000 UNITS/ML#0#HEPARIN SODIUM#HEPARIN SODIUM#0.0#1#AP#Prescription
203852#1#INJECTABLE;INJECTION#20,000 UNITS/ML#0#HEPARIN SODIUM#HEPARIN SODIUM#0.0#1#AP#Prescription
203853#1#SOLUTION;INHALATION, ORAL#20%#0#ACETYLCYSTEINE#ACETYLCYSTEINE#0.0#1#AN#Prescription
203854#1#TABLET;ORAL#EQ 10MG BASE#0#PAROXETINE#PAROXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
203854#2#TABLET;ORAL#EQ 20MG BASE#0#PAROXETINE#PAROXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
203854#3#TABLET;ORAL#EQ 30MG BASE#0#PAROXETINE#PAROXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
203854#4#TABLET;ORAL#EQ 40MG BASE#0#PAROXETINE#PAROXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
203855#1#TABLET;ORAL#0.125MG#0#PRAMIPEXOLE DIHYDROCHLORIDE#PRAMIPEXOLE DIHYDROCHLORIDE#0.0#1#AB#Prescription
203855#2#TABLET;ORAL#0.25MG#0#PRAMIPEXOLE DIHYDROCHLORIDE#PRAMIPEXOLE DIHYDROCHLORIDE#0.0#1#AB#Prescription
203855#3#TABLET;ORAL#0.5MG#0#PRAMIPEXOLE DIHYDROCHLORIDE#PRAMIPEXOLE DIHYDROCHLORIDE#0.0#1#AB#Prescription
203855#4#TABLET;ORAL#0.75MG#0#PRAMIPEXOLE DIHYDROCHLORIDE#PRAMIPEXOLE DIHYDROCHLORIDE#0.0#1#AB#Prescription
203855#5#TABLET;ORAL#1MG#0#PRAMIPEXOLE DIHYDROCHLORIDE#PRAMIPEXOLE DIHYDROCHLORIDE#0.0#1#AB#Prescription
203855#6#TABLET;ORAL#1.5MG#0#PRAMIPEXOLE DIHYDROCHLORIDE#PRAMIPEXOLE DIHYDROCHLORIDE#0.0#1#AB#Prescription
203856#1#CAPSULE;ORAL#25MG#1#CYCLOPHOSPHAMIDE#CYCLOPHOSPHAMIDE#0.0#1#AB#Prescription
203856#2#CAPSULE;ORAL#50MG#1#CYCLOPHOSPHAMIDE#CYCLOPHOSPHAMIDE#1.0#1#AB#Prescription
203859#1#INJECTABLE;INJECTION#500MG/VIAL#0#MYCOPHENOLATE MOFETIL HYDROCHLORIDE#MYCOPHENOLATE MOFETIL HYDROCHLORIDE#0.0#1#AP#Prescription
203860#1#TABLET;ORAL#800MG#0#SEVELAMER CARBONATE#SEVELAMER CARBONATE#0.0#1#AB#Prescription
203863#1#TABLET;ORAL#325MG;5MG#0#HYDROCODONE BITARTRATE AND ACETAMINOPHEN#ACETAMINOPHEN; HYDROCODONE BITARTRATE#0.0#1#AA#Prescription
203863#2#TABLET;ORAL#325MG;7.5MG#0#HYDROCODONE BITARTRATE AND ACETAMINOPHEN#ACETAMINOPHEN; HYDROCODONE BITARTRATE#0.0#1#AA#Prescription
203863#3#TABLET;ORAL#325MG;10MG#0#HYDROCODONE BITARTRATE AND ACETAMINOPHEN#ACETAMINOPHEN; HYDROCODONE BITARTRATE#0.0#1#AA#Prescription
203864#1#TABLET;ORAL#325MG;5MG#0#OXYCODONE AND ACETAMINOPHEN#ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE#0.0#1#AA#Prescription
203864#2#TABLET;ORAL#325MG;7.5MG#0#OXYCODONE AND ACETAMINOPHEN#ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE#0.0#1#AA#Prescription
203864#3#TABLET;ORAL#325MG;10MG#0#OXYCODONE AND ACETAMINOPHEN#ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE#0.0#1#AA#Prescription
203865#1#TABLET;ORAL-28#0.035MG;0.25MG#0#NORGESTIMATE AND ETHINYL ESTRADIOL#ETHINYL ESTRADIOL; NORGESTIMATE#0.0#1#AB#Prescription
203867#1#TABLET;ORAL#20MG#0#TELMISARTAN#TELMISARTAN#0.0#1#AB#Prescription
203867#2#TABLET;ORAL#40MG#0#TELMISARTAN#TELMISARTAN#0.0#1#AB#Prescription
203867#3#TABLET;ORAL#80MG#0#TELMISARTAN#TELMISARTAN#0.0#1#AB#Prescription
203869#1#INJECTABLE;IV (INFUSION)#50MG/10ML (5MG/ML)#0#OXALIPLATIN#OXALIPLATIN#0.0#1#AP#Prescription
203869#2#INJECTABLE;IV (INFUSION)#100MG/20ML (5MG/ML)#0#OXALIPLATIN#OXALIPLATIN#0.0#1#AP#Prescription
203870#1#TABLET;ORAL-28#0.035MG,0.035MG,0.035MG;0.18MG,0.215MG,0.25MG#0#NORGESTIMATE AND ETHINYL ESTRADIOL#ETHINYL ESTRADIOL; NORGESTIMATE#0.0#1#AB#Prescription
203871#1#TABLET;ORAL#0.03MG;0.15MG#0#LEVONORGESTREL AND ETHINYL ESTRADIOL#ETHINYL ESTRADIOL; LEVONORGESTREL#0.0#1#AB#Prescription
203872#1#TABLET;ORAL#0.03MG,0.01MG;0.15MG,N/A#0#LEVONORGESTREL AND ETHINYL ESTRADIOL#ETHINYL ESTRADIOL; LEVONORGESTREL#0.0#1#AB#Prescription
203873#1#TABLET;ORAL-28#0.025MG,0.025MG,0.025MG;0.18MG,0.215MG,0.25MG#0#NORGESTIMATE AND ETHINYL ESTRADIOL#ETHINYL ESTRADIOL; NORGESTIMATE#0.0#1#AB#Prescription
203874#1#TABLET;ORAL#EQ 2.5MG BASE;EQ 10MG BASE#0#AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM#AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM#0.0#1#AB#Prescription
203874#2#TABLET;ORAL#EQ 2.5MG BASE;EQ 20MG BASE#0#AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM#AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM#0.0#1#AB#Prescription
203874#3#TABLET;ORAL#EQ 2.5MG BASE;EQ 40MG BASE#0#AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM#AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM#0.0#1#AB#Prescription
203874#4#TABLET;ORAL#EQ 5MG BASE;EQ 10MG BASE#0#AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM#AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM#0.0#1#AB#Prescription
203874#5#TABLET;ORAL#EQ 5MG BASE;EQ 20MG BASE#0#AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM#AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM#0.0#1#AB#Prescription
203874#6#TABLET;ORAL#EQ 5MG BASE;EQ 40MG BASE#0#AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM#AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM#0.0#1#AB#Prescription
203874#7#TABLET;ORAL#EQ 5MG BASE;EQ 80MG BASE#0#AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM#AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM#0.0#1#AB#Prescription
203874#8#TABLET;ORAL#EQ 10MG BASE;EQ 10MG BASE#0#AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM#AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM#0.0#1#AB#Prescription
203874#9#TABLET;ORAL#EQ 10MG BASE;EQ 20MG BASE#0#AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM#AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM#0.0#1#AB#Prescription
203874#10#TABLET;ORAL#EQ 10MG BASE;EQ 40MG BASE#0#AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM#AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM#0.0#1#AB#Prescription
203874#11#TABLET;ORAL#EQ 10MG BASE;EQ 80MG BASE#0#AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM#AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM#0.0#1#AB#Prescription
203877#1#INJECTABLE;INJECTION#20MG/ML (20MG/ML)#0#DOCETAXEL#DOCETAXEL#0.0#1#AP#Prescription
203877#2#INJECTABLE;INJECTION#80MG/4ML (20MG/ML)#0#DOCETAXEL#DOCETAXEL#0.0#1#AP#Prescription
203883#1#SOLUTION;INTRAVENOUS#60MG/20ML (3MG/ML)#0#ADENOSINE#ADENOSINE#0.0#1#AP#Prescription
203883#2#SOLUTION;INTRAVENOUS#90MG/30ML (3MG/ML)#0#ADENOSINE#ADENOSINE#0.0#1#AP#Prescription
203884#1#INJECTABLE;INJECTION#50MG/ML#0#AMIODARONE HYDROCHLORIDE#AMIODARONE HYDROCHLORIDE#0.0#1#AP#Prescription
203885#1#INJECTABLE;INJECTION#50MG/ML#0#AMIODARONE HYDROCHLORIDE#AMIODARONE HYDROCHLORIDE#0.0#1#AP#Prescription
203887#1#TABLET;ORAL#25MG#0#DAPSONE#DAPSONE#0.0#1#AB#Prescription
203887#2#TABLET;ORAL#100MG#0#DAPSONE#DAPSONE#0.0#1#AB#Prescription
203890#1#INJECTABLE;INTRAVENOUS#10-200mCi/ML#0#SODIUM FLUORIDE F-18#SODIUM FLUORIDE F-18#0.0#1#AP#Prescription
203893#1#CAPSULE;ORAL#1GM CONTAINS AT LEAST 900MG OF THE ETHYL ESTERS OF OMEGA-3 FATTY ACIDS#0#OMEGA-3-ACID ETHYL ESTERS#OMEGA-3-ACID ETHYL ESTERS#0.0#1#AB#Prescription
203894#1#TABLET, EXTENDED RELEASE;ORAL#EQ 25MG TARTRATE#0#METOPROLOL SUCCINATE#METOPROLOL SUCCINATE#0.0#1#AB#Prescription
203894#2#TABLET, EXTENDED RELEASE;ORAL#EQ 50MG TARTRATE#0#METOPROLOL SUCCINATE#METOPROLOL SUCCINATE#0.0#1#AB#Prescription
203894#3#TABLET, EXTENDED RELEASE;ORAL#EQ 100MG TARTRATE#0#METOPROLOL SUCCINATE#METOPROLOL SUCCINATE#0.0#1#AB#Prescription
203894#4#TABLET, EXTENDED RELEASE;ORAL#EQ 200MG TARTRATE#0#METOPROLOL SUCCINATE#METOPROLOL SUCCINATE#0.0#1#AB#Prescription
203895#1#INJECTABLE;INJECTION#0.25%#0#BUPIVACAINE HYDROCHLORIDE PRESERVATIVE FREE#BUPIVACAINE HYDROCHLORIDE#0.0#1#AP#Prescription
203895#2#INJECTABLE;INJECTION#0.5%#0#BUPIVACAINE HYDROCHLORIDE PRESERVATIVE FREE#BUPIVACAINE HYDROCHLORIDE#0.0#1#AP#Prescription
203895#3#INJECTABLE;INJECTION#0.75%#0#BUPIVACAINE HYDROCHLORIDE PRESERVATIVE FREE#BUPIVACAINE HYDROCHLORIDE#0.0#1#AP#Prescription
203896#1#TABLET;ORAL#25MG#0#EPLERENONE#EPLERENONE#0.0#1#AB#Prescription
203896#2#TABLET;ORAL#50MG#0#EPLERENONE#EPLERENONE#0.0#1#AB#Prescription
203897#1#SOLUTION;INTRAVENOUS#0.002MG/ML (0.002MG/ML)#0#PARICALCITOL#PARICALCITOL#0.0#1#AP#Prescription
203897#2#SOLUTION;INTRAVENOUS#0.005MG/ML (0.005MG/ML)#0#PARICALCITOL#PARICALCITOL#0.0#1#AP#Prescription
203897#3#SOLUTION;INTRAVENOUS#0.01MG/2ML (0.005MG/ML)#0#PARICALCITOL#PARICALCITOL#0.0#1#AP#Prescription
203898#1#CAPSULE;ORAL#5MG#0#TEMOZOLOMIDE#TEMOZOLOMIDE#0.0#1#AB#Prescription
203898#2#CAPSULE;ORAL#20MG#0#TEMOZOLOMIDE#TEMOZOLOMIDE#0.0#1#AB#Prescription
203898#3#CAPSULE;ORAL#100MG#0#TEMOZOLOMIDE#TEMOZOLOMIDE#0.0#1#AB#Prescription
203898#4#CAPSULE;ORAL#140MG#0#TEMOZOLOMIDE#TEMOZOLOMIDE#0.0#1#AB#Prescription
203898#5#CAPSULE;ORAL#180MG#0#TEMOZOLOMIDE#TEMOZOLOMIDE#0.0#1#AB#Prescription
203898#6#CAPSULE;ORAL#250MG#0#TEMOZOLOMIDE#TEMOZOLOMIDE#0.0#1#AB#Prescription
203899#1#TABLET, EXTENDED RELEASE;ORAL#500MG#0#NIACIN#NIACIN#0.0#1#AB#Prescription
203899#2#TABLET, EXTENDED RELEASE;ORAL#1GM#0#NIACIN#NIACIN#0.0#1#AB#Prescription
203900#1#INJECTABLE;INJECTION#EQ 5MG BASE/ML#0#TACROLIMUS#TACROLIMUS#0.0#1#AP#Prescription
203901#1#CAPSULE, EXTENDED RELEASE;ORAL#5MG#0#DEXTROAMPHETAMINE SULFATE#DEXTROAMPHETAMINE SULFATE#0.0#1#AB#Prescription
203901#2#CAPSULE, EXTENDED RELEASE;ORAL#10MG#0#DEXTROAMPHETAMINE SULFATE#DEXTROAMPHETAMINE SULFATE#0.0#1#AB#Prescription
203901#3#CAPSULE, EXTENDED RELEASE;ORAL#15MG#0#DEXTROAMPHETAMINE SULFATE#DEXTROAMPHETAMINE SULFATE#0.0#1#AB#Prescription
203902#1#INJECTABLE;INTRAVENOUS#20-300mCi/ML#0#FLUDEOXYGLUCOSE F18#FLUDEOXYGLUCOSE F-18#0.0#1#AP#Prescription
203904#1#INJECTABLE;INTRAVENOUS#20-300mCi/ML#0#FLUDEOXYGLUCOSE F18#FLUDEOXYGLUCOSE F-18#0.0#1#AP#Prescription
203906#1#SOLUTION;ORAL#1MG/ML#0#ARIPIPRAZOLE#ARIPIPRAZOLE#1.0#1#AA#Prescription
203907#1#TABLET;ORAL#5MG#0#DONEPEZIL HYDROCHLORIDE#DONEPEZIL HYDROCHLORIDE#0.0#1#AB#Prescription
203907#2#TABLET;ORAL#10MG#0#DONEPEZIL HYDROCHLORIDE#DONEPEZIL HYDROCHLORIDE#0.0#1#AB#Prescription
203908#1#TABLET;ORAL#2MG#0#ARIPIPRAZOLE#ARIPIPRAZOLE#0.0#1#AB#Prescription
203908#2#TABLET;ORAL#5MG#0#ARIPIPRAZOLE#ARIPIPRAZOLE#0.0#1#AB#Prescription
203908#3#TABLET;ORAL#10MG#0#ARIPIPRAZOLE#ARIPIPRAZOLE#0.0#1#AB#Prescription
203908#4#TABLET;ORAL#15MG#0#ARIPIPRAZOLE#ARIPIPRAZOLE#0.0#1#AB#Prescription
203908#5#TABLET;ORAL#20MG#0#ARIPIPRAZOLE#ARIPIPRAZOLE#0.0#1#AB#Prescription
203908#6#TABLET;ORAL#30MG#0#ARIPIPRAZOLE#ARIPIPRAZOLE#0.0#1#AB#Prescription
203912#1#INJECTABLE;INTRAVENOUS#10-200mCi/ML#0#SODIUM FLUORIDE F-18#SODIUM FLUORIDE F-18#0.0#1#AP#Prescription
203916#1#TABLET;ORAL#250MG#0#DISULFIRAM#DISULFIRAM#0.0#1#AB#Prescription
203916#2#TABLET;ORAL#500MG#0#DISULFIRAM#DISULFIRAM#0.0#1#AB#Prescription
203918#1#POWDER;ORAL#3GM/TEASPOONFUL#0#SODIUM PHENYLBUTYRATE#SODIUM PHENYLBUTYRATE#0.0#1#AB#Prescription
203920#1#INJECTABLE;INTRAVENOUS#20-300mCi/ML#0#FLUDEOXYGLUCOSE F18#FLUDEOXYGLUCOSE F-18#0.0#1#AP#Prescription
203924#1#TABLET;ORAL#EQ 15MG BASE#0#PRIMAQUINE PHOSPHATE#PRIMAQUINE PHOSPHATE#0.0#1#AB#Prescription
203929#1#INJECTABLE;INJECTION#4MCG/2ML (2MCG/ML)#0#DOXERCALCIFEROL#DOXERCALCIFEROL#0.0#1#AP#Prescription
203929#2#INJECTABLE;INJECTION#2MCG/ML (2MCG/ML)#0#DOXERCALCIFEROL#DOXERCALCIFEROL#0.0#1#AP#Prescription
203931#1#TABLET;ORAL#10MG#0#EZETIMIBE#EZETIMIBE#0.0#1#AB#Prescription
203935#1#INJECTABLE;INTRAVENOUS#20-300mCi/ML#0#FLUDEOXYGLUCOSE F18#FLUDEOXYGLUCOSE F-18#0.0#1#AP#Prescription
203936#1#INJECTABLE;INTRAVENOUS#10-200mCi/ML#0#SODIUM FLUORIDE F-18#SODIUM FLUORIDE F-18#0.0#1#AP#Prescription
203938#1#INJECTABLE;INTRAVENOUS#30mCi-300mCi/8ML (3.75-37.5mCi/ML)#0#AMMONIA N 13#AMMONIA N-13#0.0#1#AP#Prescription
203942#1#INJECTABLE;INTRAVENOUS#10-100mCi/ML#0#FLUDEOXYGLUCOSE F18#FLUDEOXYGLUCOSE F-18#0.0#1#AP#Prescription
203946#1#INJECTABLE;INTRAVENOUS#20-300mCi/ML#0#FLUDEOXYGLUCOSE F18#FLUDEOXYGLUCOSE F-18#0.0#1#AP#Prescription
203950#1#INJECTABLE;INJECTION#EQ 1GM BASE/VIAL#0#OXACILLIN SODIUM#OXACILLIN SODIUM#0.0#1#AP#Prescription
203950#2#INJECTABLE;INJECTION#EQ 2GM BASE/VIAL#0#OXACILLIN SODIUM#OXACILLIN SODIUM#0.0#1#AP#Prescription
203955#1#SOLUTION;INJECTION#150MG/30ML (5MG/ML)#0#ROPIVACAINE HYDROCHLORIDE#ROPIVACAINE HYDROCHLORIDE#0.0#1#AP#Prescription
203957#1#CAPSULE, DELAYED REL PELLETS;ORAL#15MG#0#LANSOPRAZOLE#LANSOPRAZOLE#0.0#1#AB#Prescription
203957#2#CAPSULE, DELAYED REL PELLETS;ORAL#30MG#0#LANSOPRAZOLE#LANSOPRAZOLE#0.0#1#AB#Prescription
203959#1#CAPSULE;ORAL#5MG#0#TEMOZOLOMIDE#TEMOZOLOMIDE#0.0#1#AB#Prescription
203959#2#CAPSULE;ORAL#20MG#0#TEMOZOLOMIDE#TEMOZOLOMIDE#0.0#1#AB#Prescription
203959#3#CAPSULE;ORAL#100MG#0#TEMOZOLOMIDE#TEMOZOLOMIDE#0.0#1#AB#Prescription
203959#4#CAPSULE;ORAL#140MG#0#TEMOZOLOMIDE#TEMOZOLOMIDE#0.0#1#AB#Prescription
203959#5#CAPSULE;ORAL#250MG#0#TEMOZOLOMIDE#TEMOZOLOMIDE#0.0#1#AB#Prescription
203960#1#SUSPENSION;ORAL#40MG/ML#0#MEGESTROL ACETATE#MEGESTROL ACETATE#0.0#1#AB#Prescription
203962#1#TABLET;ORAL#EQ 25MG BASE#0#SILDENAFIL CITRATE#SILDENAFIL CITRATE#0.0#1#AB#Prescription
203962#2#TABLET;ORAL#EQ 50MG BASE#0#SILDENAFIL CITRATE#SILDENAFIL CITRATE#0.0#1#AB#Prescription
203962#3#TABLET;ORAL#EQ 100MG BASE#0#SILDENAFIL CITRATE#SILDENAFIL CITRATE#0.0#1#AB#Prescription
203963#1#TABLET;ORAL#EQ 20MG BASE#0#SILDENAFIL CITRATE#SILDENAFIL CITRATE#0.0#1#AB#Prescription
203965#1#TABLET;ORAL#25MG#0#MIGLITOL#MIGLITOL#0.0#1#AB#Prescription
203965#2#TABLET;ORAL#50MG#0#MIGLITOL#MIGLITOL#0.0#1#AB#Prescription
203965#3#TABLET;ORAL#100MG#0#MIGLITOL#MIGLITOL#0.0#1#AB#Prescription
203967#1#SOLUTION;ORAL#EQ 5MG BASE/5ML#0#ESCITALOPRAM OXALATE#ESCITALOPRAM OXALATE#0.0#1#AA#Prescription
203968#1#INJECTABLE;INTRAVENOUS#10-200mCi/ML#0#SODIUM FLUORIDE F-18#SODIUM FLUORIDE F-18#0.0#1#AP#Prescription
203969#1#TABLET, EXTENDED RELEASE;ORAL#100MG#0#BUPROPION HYDROCHLORIDE#BUPROPION HYDROCHLORIDE#0.0#1#AB1#Prescription
203969#2#TABLET, EXTENDED RELEASE;ORAL#150MG#0#BUPROPION HYDROCHLORIDE#BUPROPION HYDROCHLORIDE#0.0#1#AB1#Prescription
203969#3#TABLET, EXTENDED RELEASE;ORAL#200MG#0#BUPROPION HYDROCHLORIDE#BUPROPION HYDROCHLORIDE#0.0#1#AB1#Prescription
203972#1#INJECTABLE;INJECTION#EQ 200MCG BASE/2ML (EQ 100MCG BASE/ML)#0#DEXMEDETOMIDINE HYDROCHLORIDE#DEXMEDETOMIDINE HYDROCHLORIDE#0.0#1#AP#Prescription
203974#1#TABLET;ORAL#250MG#0#METRONIDAZOLE#METRONIDAZOLE#0.0#1#AB#Prescription
203974#2#TABLET;ORAL#500MG#0#METRONIDAZOLE#METRONIDAZOLE#0.0#1#AB#Prescription
203983#1#TABLET, EXTENDED RELEASE;ORAL#2.5MG#0#FELODIPINE#FELODIPINE#0.0#1#AB#Prescription
203983#2#TABLET, EXTENDED RELEASE;ORAL#5MG#0#FELODIPINE#FELODIPINE#0.0#1#AB#Prescription
203983#3#TABLET, EXTENDED RELEASE;ORAL#10MG#0#FELODIPINE#FELODIPINE#0.0#1#AB#Prescription
203987#1#INJECTABLE;INTRAVENOUS#EQ 3MG BASE/3ML#0#IBANDRONATE SODIUM#IBANDRONATE SODIUM#0.0#1#AP#Prescription
203988#1#SOLUTION;INTRAVENOUS#EQ 10MG BASE/12.5ML (EQ 0.8MG BASE/ML)#0#SILDENAFIL CITRATE#SILDENAFIL CITRATE#0.0#1#AP#Prescription
203990#1#INJECTABLE;INTRAVENOUS#20-300mCi/ML#0#FLUDEOXYGLUCOSE F18#FLUDEOXYGLUCOSE F-18#0.0#1#AP#Prescription
203991#1#SOLUTION/DROPS;OPHTHALMIC#0.03%#0#BIMATOPROST#BIMATOPROST#1.0#1#AT#Prescription
203995#1#TABLET, DELAYED RELEASE;ORAL#50MG;0.2MG#0#DICLOFENAC SODIUM AND MISOPROSTOL#DICLOFENAC SODIUM; MISOPROSTOL#0.0#1#AB#Prescription
203995#2#TABLET, DELAYED RELEASE;ORAL#75MG;0.2MG#0#DICLOFENAC SODIUM AND MISOPROSTOL#DICLOFENAC SODIUM; MISOPROSTOL#0.0#1#AB#Prescription
204002#1#TABLET;ORAL#100MG#0#LAMIVUDINE#LAMIVUDINE#0.0#1#AB#Prescription
204003#1#TABLET, EXTENDED RELEASE;ORAL#EQ 50MG BASE#0#DESVENLAFAXINE SUCCINATE#DESVENLAFAXINE SUCCINATE#0.0#1#AB#Prescription
204003#2#TABLET, EXTENDED RELEASE;ORAL#EQ 100MG BASE#0#DESVENLAFAXINE SUCCINATE#DESVENLAFAXINE SUCCINATE#0.0#1#AB#Prescription
204005#1#TABLET;ORAL#150MG;300MG#0#LAMIVUDINE AND ZIDOVUDINE#LAMIVUDINE; ZIDOVUDINE#0.0#1#AB#Prescription
204010#1#TABLET, EXTENDED RELEASE;ORAL#5MG#0#OXYBUTYNIN CHLORIDE#OXYBUTYNIN CHLORIDE#0.0#1#AB#Prescription
204010#2#TABLET, EXTENDED RELEASE;ORAL#10MG#0#OXYBUTYNIN CHLORIDE#OXYBUTYNIN CHLORIDE#0.0#1#AB#Prescription
204010#3#TABLET, EXTENDED RELEASE;ORAL#15MG#0#OXYBUTYNIN CHLORIDE#OXYBUTYNIN CHLORIDE#0.0#1#AB#Prescription
204011#1#TABLET;ORAL#40MG#0#VALSARTAN#VALSARTAN#0.0#1#AB#Prescription
204011#2#TABLET;ORAL#80MG#0#VALSARTAN#VALSARTAN#0.0#1#AB#Prescription
204011#3#TABLET;ORAL#160MG#0#VALSARTAN#VALSARTAN#0.0#1#AB#Prescription
204011#4#TABLET;ORAL#320MG#0#VALSARTAN#VALSARTAN#0.0#1#AB#Prescription
204019#1#TABLET;ORAL#54MG#0#FENOFIBRATE#FENOFIBRATE#0.0#1#AB#Prescription
204019#2#TABLET;ORAL#160MG#0#FENOFIBRATE#FENOFIBRATE#0.0#1#AB#Prescription
204020#1#TABLET, EXTENDED RELEASE;ORAL#EQ 50MG BASE#0#DESVENLAFAXINE SUCCINATE#DESVENLAFAXINE SUCCINATE#0.0#1#AB#Prescription
204020#2#TABLET, EXTENDED RELEASE;ORAL#EQ 100MG BASE#0#DESVENLAFAXINE SUCCINATE#DESVENLAFAXINE SUCCINATE#0.0#1#AB#Prescription
204021#1#TABLET;ORAL#5MG#0#OXYCODONE HYDROCHLORIDE#OXYCODONE HYDROCHLORIDE#0.0#1#AB#Prescription
204021#2#TABLET;ORAL#10MG#0#OXYCODONE HYDROCHLORIDE#OXYCODONE HYDROCHLORIDE#0.0#1#AB#Prescription
204021#3#TABLET;ORAL#15MG#0#OXYCODONE HYDROCHLORIDE#OXYCODONE HYDROCHLORIDE#0.0#1#AB#Prescription
204021#4#TABLET;ORAL#20MG#0#OXYCODONE HYDROCHLORIDE#OXYCODONE HYDROCHLORIDE#0.0#1#AB#Prescription
204021#5#TABLET;ORAL#30MG#0#OXYCODONE HYDROCHLORIDE#OXYCODONE HYDROCHLORIDE#0.0#1#AB#Prescription
204022#1#TABLET;ORAL#EQ 0.25MG BASE#0#ROPINIROLE HYDROCHLORIDE#ROPINIROLE HYDROCHLORIDE#0.0#1#AB#Prescription
204022#2#TABLET;ORAL#EQ 0.5MG BASE#0#ROPINIROLE HYDROCHLORIDE#ROPINIROLE HYDROCHLORIDE#0.0#1#AB#Prescription
204022#3#TABLET;ORAL#EQ 1MG BASE#0#ROPINIROLE HYDROCHLORIDE#ROPINIROLE HYDROCHLORIDE#0.0#1#AB#Prescription
204022#4#TABLET;ORAL#EQ 2MG BASE#0#ROPINIROLE HYDROCHLORIDE#ROPINIROLE HYDROCHLORIDE#0.0#1#AB#Prescription
204022#5#TABLET;ORAL#EQ 3MG BASE#0#ROPINIROLE HYDROCHLORIDE#ROPINIROLE HYDROCHLORIDE#0.0#1#AB#Prescription
204022#6#TABLET;ORAL#EQ 4MG BASE#0#ROPINIROLE HYDROCHLORIDE#ROPINIROLE HYDROCHLORIDE#0.0#1#AB#Prescription
204022#7#TABLET;ORAL#EQ 5MG BASE#0#ROPINIROLE HYDROCHLORIDE#ROPINIROLE HYDROCHLORIDE#0.0#1#AB#Prescription
204023#1#INJECTABLE;INJECTION#EQ 200MCG BASE/2ML (EQ 100MCG BASE/ML)#0#DEXMEDETOMIDINE HYDROCHLORIDE#DEXMEDETOMIDINE HYDROCHLORIDE#0.0#1#AP#Prescription
204028#1#TABLET, EXTENDED RELEASE;ORAL#EQ 50MG BASE#0#DESVENLAFAXINE SUCCINATE#DESVENLAFAXINE SUCCINATE#0.0#1#AB#Prescription
204028#2#TABLET, EXTENDED RELEASE;ORAL#EQ 100MG BASE#0#DESVENLAFAXINE SUCCINATE#DESVENLAFAXINE SUCCINATE#0.0#1#AB#Prescription
204029#1#SOLUTION;INTRAVENOUS#20MG/20ML (1MG/ML)#0#CLOFARABINE#CLOFARABINE#0.0#1#AP#Prescription
204030#1#FOR SUSPENSION;ORAL#125MG/5ML#0#AMOXICILLIN#AMOXICILLIN#0.0#1#AB#Prescription
204030#2#FOR SUSPENSION;ORAL#250MG/5ML#0#AMOXICILLIN#AMOXICILLIN#0.0#1#AB#Prescription
204033#1#SOLUTION;ORAL#2MG/ML#0#MEMANTINE HYDROCHLORIDE#MEMANTINE HYDROCHLORIDE#0.0#1#AA#Prescription
204037#1#SOLUTION;ORAL#5MG/5ML#0#OXYCODONE HYDROCHLORIDE#OXYCODONE HYDROCHLORIDE#0.0#1#AA#Prescription
204040#1#INJECTABLE;INJECTION#EQ 250MG BASE/ML#0#AMIKACIN SULFATE#AMIKACIN SULFATE#1.0#1#AP#Prescription
